,Unnamed: 0,path_img,img_no,branch,Path_folder_web,camera_angle,gender,category,work_by,status,clip_from,split,path_img_28,path_img_28_train,img_28_train,path_img_29
745,46590,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/CCON_ch7_20230310130001_20230310184948-042/CCON_ch7_20230310130001_20230310184948-042_11195_12265//yes/person_0_9000_9076_yes/9036.jpg,37,CCON,BearHouse-Person/CCON_ch7_20230310130001_20230310184948-042/CCON_ch7_20230310130001_20230310184948-042_11195_12265//yes/person_0_9000_9076_yes/,ch7,Men,Working,Nat,,Bear-House,train,/media/HDD/BearHouse-Person/CCON_ch7_20230310130001_20230310184948-042/CCON_ch7_20230310130001_20230310184948-042_11195_12265//yes/person_0_9000_9076_yes/9036.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/745_9036.jpg,745_9036.jpg,/media/tohn/HDD/BearHouse-Person/CCON_ch7_20230310130001_20230310184948-042/CCON_ch7_20230310130001_20230310184948-042_11195_12265//yes/person_0_9000_9076_yes/9036.jpg
746,103906,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/mega_ch3_20230310115956_20230310200020-012/mega_ch3_20230310115956_20230310200020-012_450_1345//yes/person_0_12300_12401_yes/12350.jpg,50,mega,BearHouse-Person/mega_ch3_20230310115956_20230310200020-012/mega_ch3_20230310115956_20230310200020-012_450_1345//yes/person_0_12300_12401_yes/,ch3,Women,Working,Yoke,,Bear-House,train,/media/HDD/BearHouse-Person/mega_ch3_20230310115956_20230310200020-012/mega_ch3_20230310115956_20230310200020-012_450_1345//yes/person_0_12300_12401_yes/12350.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/746_12350.jpg,746_12350.jpg,/media/tohn/HDD/BearHouse-Person/mega_ch3_20230310115956_20230310200020-012/mega_ch3_20230310115956_20230310200020-012_450_1345//yes/person_0_12300_12401_yes/12350.jpg
747,121173,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177_0_677//yes/person_19_1500_1626_yes/1575.jpg,18,kku2,BearHouse-Person/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177_0_677//yes/person_19_1500_1626_yes/,camera17,motorcycle,motorcycle,Nat,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177_0_677//yes/person_19_1500_1626_yes/1575.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/747_1575.jpg,747_1575.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177_0_677//yes/person_19_1500_1626_yes/1575.jpg
748,112322,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_35_29875_30001_yes/29944.jpg,23,Camera17,BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_35_29875_30001_yes/,kku2,motorcycle,motorcycle,Tung,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_35_29875_30001_yes/29944.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/748_29944.jpg,748_29944.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_35_29875_30001_yes/29944.jpg
749,161426,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230619113237_20230619120753_3807210080/IP-Camera18_Complex_Complex_20230619113237_20230619120753_3807210080_305_454//yes/person_7_1700_1801_yes/1741.jpg,24,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230619113237_20230619120753_3807210080/IP-Camera18_Complex_Complex_20230619113237_20230619120753_3807210080_305_454//yes/person_7_1700_1801_yes/,Complax,Women,Student,Yoke,,KKU,train,/media/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619113237_20230619120753_3807210080/IP-Camera18_Complex_Complex_20230619113237_20230619120753_3807210080_305_454//yes/person_7_1700_1801_yes/1741.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/749_1741.jpg,749_1741.jpg,/media/tohn/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619113237_20230619120753_3807210080/IP-Camera18_Complex_Complex_20230619113237_20230619120753_3807210080_305_454//yes/person_7_1700_1801_yes/1741.jpg
750,9226,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/parama9_ch3_20230311060001_20230311215604-018/parama9_ch3_20230311060001_20230311215604-018_17996_21600//yes/person_0_8475_8551_yes/8486.jpg,12,parama9,BearHouse-Person/parama9_ch3_20230311060001_20230311215604-018/parama9_ch3_20230311060001_20230311215604-018_17996_21600//yes/person_0_8475_8551_yes/,ch3,Men,Working,Nat,,Bear-House,train,/media/HDD/BearHouse-Person/parama9_ch3_20230311060001_20230311215604-018/parama9_ch3_20230311060001_20230311215604-018_17996_21600//yes/person_0_8475_8551_yes/8486.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/750_8486.jpg,750_8486.jpg,/media/tohn/HDD/BearHouse-Person/parama9_ch3_20230311060001_20230311215604-018/parama9_ch3_20230311060001_20230311215604-018_17996_21600//yes/person_0_8475_8551_yes/8486.jpg
751,25865,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_8025_8860//yes/person_1_1200_1276_yes/1258.jpg,17,Fashion,BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_8025_8860//yes/person_1_1200_1276_yes/,ch3,Men,Working,Nat,,Bear-House,train,/media/HDD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_8025_8860//yes/person_1_1200_1276_yes/1258.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/751_1258.jpg,751_1258.jpg,/media/tohn/HDD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_8025_8860//yes/person_1_1200_1276_yes/1258.jpg
752,21391,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_0_45625_45751_yes/45686.jpg,62,Camera16,BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_0_45625_45751_yes/,kku2,Men,Working,Tung,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_0_45625_45751_yes/45686.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/752_45686.jpg,752_45686.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_0_45625_45751_yes/45686.jpg
753,164184,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241_94_111//yes/person_3_200_301_yes/229.jpg,29,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241_94_111//yes/person_3_200_301_yes/,Complax,Women,Working,Yoke,,KKU,train,/media/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241_94_111//yes/person_3_200_301_yes/229.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/753_229.jpg,753_229.jpg,/media/tohn/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241_94_111//yes/person_3_200_301_yes/229.jpg
754,98731,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/mega_ch3_20230310115956_20230310200020-012/mega_ch3_20230310115956_20230310200020-012_450_1345//yes/person_0_12000_12101_yes/12050.jpg,50,mega,BearHouse-Person/mega_ch3_20230310115956_20230310200020-012/mega_ch3_20230310115956_20230310200020-012_450_1345//yes/person_0_12000_12101_yes/,ch3,Women,Working,Yoke,,Bear-House,train,/media/HDD/BearHouse-Person/mega_ch3_20230310115956_20230310200020-012/mega_ch3_20230310115956_20230310200020-012_450_1345//yes/person_0_12000_12101_yes/12050.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/754_12050.jpg,754_12050.jpg,/media/tohn/HDD/BearHouse-Person/mega_ch3_20230310115956_20230310200020-012/mega_ch3_20230310115956_20230310200020-012_450_1345//yes/person_0_12000_12101_yes/12050.jpg
755,170322,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_930_955//yes/person_25_300_401_yes/371.jpg,28,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_930_955//yes/person_25_300_401_yes/,Complax,Women,Working,Yoke,,KKU,train,/media/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_930_955//yes/person_25_300_401_yes/371.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/755_371.jpg,755_371.jpg,/media/tohn/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_930_955//yes/person_25_300_401_yes/371.jpg
756,34578,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_0_9375_9501_yes/9436.jpg,62,Camera16,BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_0_9375_9501_yes/,kku2,Men,Working,Frist,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_0_9375_9501_yes/9436.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/756_9436.jpg,756_9436.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_0_9375_9501_yes/9436.jpg
757,142373,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332_55_78//yes/person_0_200_301_yes/245.jpg,45,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332_55_78//yes/person_0_200_301_yes/,Complax,Men,Working,Nat,,KKU,train,/media/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332_55_78//yes/person_0_200_301_yes/245.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/757_245.jpg,757_245.jpg,/media/tohn/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332_55_78//yes/person_0_200_301_yes/245.jpg
758,131467,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera18_Med-Tech_Med-Tech_20230606072848_20230606084035_6075337505/IP Camera18_Med-Tech_Med-Tech_20230606072848_20230606084035_6075337505_1205_4190//yes/person_47_2700_2801_yes/2783.jpg,17,kku2,BearHouse-Person/IP Camera18_Med-Tech_Med-Tech_20230606072848_20230606084035_6075337505/IP Camera18_Med-Tech_Med-Tech_20230606072848_20230606084035_6075337505_1205_4190//yes/person_47_2700_2801_yes/,camera18_Med-Tech,motorcycle,motorcycle,Tung,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera18_Med-Tech_Med-Tech_20230606072848_20230606084035_6075337505/IP Camera18_Med-Tech_Med-Tech_20230606072848_20230606084035_6075337505_1205_4190//yes/person_47_2700_2801_yes/2783.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/758_2783.jpg,758_2783.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera18_Med-Tech_Med-Tech_20230606072848_20230606084035_6075337505/IP Camera18_Med-Tech_Med-Tech_20230606072848_20230606084035_6075337505_1205_4190//yes/person_47_2700_2801_yes/2783.jpg
759,122178,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_19_19750_19876_yes/19803.jpg,19,Camera16,BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_19_19750_19876_yes/,kku2,motorcycle,motorcycle,Tung,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_19_19750_19876_yes/19803.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/759_19803.jpg,759_19803.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_19_19750_19876_yes/19803.jpg
760,36484,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_1_26000_26126_yes/26086.jpg,37,Camera16,BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_1_26000_26126_yes/,kku2,Men,Working,Tung,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_1_26000_26126_yes/26086.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/760_26086.jpg,760_26086.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_1_26000_26126_yes/26086.jpg
761,89754,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422_0_1560//yes/person_0_4000_4101_yes/4025.jpg,25,kku2,BearHouse-Person/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422_0_1560//yes/person_0_4000_4101_yes/,camera18_Complex,Women,Working,Frist,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422_0_1560//yes/person_0_4000_4101_yes/4025.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/761_4025.jpg,761_4025.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422_0_1560//yes/person_0_4000_4101_yes/4025.jpg
762,137307,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332_1277_1306//yes/person_14_300_401_yes/368.jpg,32,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332_1277_1306//yes/person_14_300_401_yes/,Complax,Men,Student,Yoke,,KKU,train,/media/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332_1277_1306//yes/person_14_300_401_yes/368.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/762_368.jpg,762_368.jpg,/media/tohn/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332_1277_1306//yes/person_14_300_401_yes/368.jpg
763,164393,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332_876_898//yes/person_9_0_101_yes/55.jpg,46,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332_876_898//yes/person_9_0_101_yes/,Complax,Women,Working,Nat,,KKU,train,/media/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332_876_898//yes/person_9_0_101_yes/55.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/763_55.jpg,763_55.jpg,/media/tohn/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332_876_898//yes/person_9_0_101_yes/55.jpg
764,164668,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_930_955//yes/person_10_300_401_yes/358.jpg,41,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_930_955//yes/person_10_300_401_yes/,Complax,Women,Working,Yoke,,KKU,train,/media/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_930_955//yes/person_10_300_401_yes/358.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/764_358.jpg,764_358.jpg,/media/tohn/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_930_955//yes/person_10_300_401_yes/358.jpg
765,53281,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_3_10375_10501_yes/10397.jpg,21,Camera16,BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_3_10375_10501_yes/,kku2,Men,Working,Frist,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_3_10375_10501_yes/10397.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/765_10397.jpg,765_10397.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_3_10375_10501_yes/10397.jpg
